"configuration","problem","model","data_file","status","time","objectiveBound","peakDepth","eliminatedLinearConstraints","flatIntVars","propagations","intVars","method","flatBoolConstraints","nodes","objective","restarts","evaluatedReifiedConstraints","flatTime","optTime","initTime","flatIntConstraints","randomSeed","nSolutions","failures","paths","solver_objective","variables","run","propagators","eliminatedImplications","baseMem","trailMem","openNodes","evaluatedHalfReifiedConstraints","solveTime","peakMem","boolVariables","flatBoolVars","nogoods","backjumps"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t004-04.dzn","OPTIMAL_SOLUTION","1.1112181937787682","","60","","276","2734","280","minimize","839","60","680","1","536","0.272633","0.015","0.409","782","1406851341","1","0","0","680","445164","makespan_reverse-cp2025","1092","121","0.0","0.94","","71","0.016","0.0","444882","910","0","0"
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t015-02.dzn","OPTIMAL_SOLUTION","23.689583026105538","","418","","1203","27846461","1210","minimize","5849","33643","2944","39","5988","0.810735","11.285","0.691","6857","-1673345734","20","4474","0","2944","752920","makespan_reverse-cp2025","11642","605","0.0","7.12","","356","21.255","0.0","751708","7727","4474","21523"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t010-04.dzn","OPTIMAL_SOLUTION","1.9749499959871173","1854","","915","4666","","","minimize","","1","1854","","1567","1.30121","","","8101","","2","","0","1854","","makespan_reverse-cp2025","","","","","","3530","1.6021","","","1325","",""
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t009-06.dzn","OPTIMAL_SOLUTION","1.527316482970491","1632","","610","3131","","","minimize","","1","1632","","1152","0.941668","","","5363","","4","","0","1632","","makespan_reverse-cp2025","","","","","","2370","1.1698","","","934","",""
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t010-01.dzn","OPTIMAL_SOLUTION","1.3660868681035936","","158","","759","399735","763","minimize","3144","775","2196","1","2862","0.524504","0.024","0.334","3458","-617994852","1","137","0","2196","13041","makespan_reverse-cp2025","5637","363","0.0","0.42","","210","0.046","0.0","12276","3925","137","482"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t021-02.dzn","OPTIMAL_SOLUTION","15.612148110987619","4089","","3355","28228","","","minimize","","1","4089","","5261","7.5461","","","46825","","1","","0","4089","","makespan_reverse-cp2025","","","","","","24014","14.6313","","","4492","",""
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t035-01.dzn","OPTIMAL_SOLUTION","46.9159143390134","","1257","","5167","175954655","5198","minimize","58119","40355","6901","1","87688","5.76711","29.899","6.718","90305","334524843","1","2390","0","6901","159286","makespan_reverse-cp2025","172398","3025","0.0","16.02","","1716","29.927","0.0","154086","95623","2390","36709"
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t004-03.dzn","OPTIMAL_SOLUTION","1.0171128641813993","927","","","448","9102","","minimize","1210","","927","","378","0.287262","","","945","","1","4","0","927","","makespan_reverse-cp2025","","484","","","","378","0.16292","","146","1036","",""
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-01.dzn","OPTIMAL_SOLUTION","0.6284553788136691","","55","","273","3588","277","minimize","836","56","914","1","530","0.274043","0.008","0.055","766","-1864447286","1","1","0","914","8840","makespan_reverse-cp2025","1065","121","0.0","0.63","","74","0.008","0.0","8561","909","1","0"
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-04.dzn","UNKNOWN","0.543949140002951","0","","","78","0","","minimize","","","","","","0.200307","","","189","","0","0","0","0","","makespan_reverse-cp2025","","","","","","","0.004417","","0","68","",""
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t019-05.dzn","OPTIMAL_SOLUTION","8.641193902119994","4118","","","1975","287721","","minimize","5445","","4118","","1701","0.815669","","","4013","","7","115","0","4118","","makespan_reverse-cp2025","","2178","","","","1701","1.63367","","185","4654","",""
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-03.dzn","OPTIMAL_SOLUTION","0.6565710830036551","","60","","271","2673","275","minimize","835","60","969","1","528","0.275248","0.008","0.071","760","1689217421","1","0","0","969","36275","makespan_reverse-cp2025","1051","121","0.0","2.11","","75","0.009","0.0","35998","906","0","0"
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t012-02.dzn","OPTIMAL_SOLUTION","1.1732010329142213","","118","","643","31787","647","minimize","2141","150","2545","1","1998","0.463801","0.014","0.273","2680","-1017306916","1","6","0","2545","6738","makespan_reverse-cp2025","4119","242","0.0","0.94","","151","0.014","0.0","6089","2831","6","27"
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t020-01.dzn","OPTIMAL_SOLUTION","9.422749304911122","","508","","2194","44315176","2207","minimize","14527","15539","3933","10","17634","1.52667","4.732","1.777","18940","-69782923","1","11174","0","3933","67438","makespan_reverse-cp2025","34273","1210","0.0","1.41","","696","4.733","0.0","65229","20922","11174","5081"
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t004-03.dzn","OPTIMAL_SOLUTION","2.0852146190591156","","103","","449","9247","848","minimize","1699","107","927","1","1114","0.323032","0.038","1.226","1393","-1768502392","1","4","0","927","834235","makespan_reverse-cp2025","2096","242","0.0","0.63","","136","0.04","0.0","833385","1772","4","0"
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t017-02.dzn","OPTIMAL_SOLUTION","2.788994050119072","","360","","1603","2647359","1613","minimize","9376","1422","3498","4","9875","1.22406","0.239","0.602","11538","-1179471603","1","960","0","3498","33207","makespan_reverse-cp2025","20920","847","0.0","0.42","","1289","0.24","0.0","31592","12948","960","66"
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t003-01.dzn","OPTIMAL_SOLUTION","0.43938565999269485","612","","","50","","","minimize","2","2","612","","4","0.170386","","0.01","109","","1","4","0","612","86","makespan_reverse-cp2025","150","","","","","","0.01","1.0","","44","",""
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t006-04.dzn","OPTIMAL_SOLUTION","0.6943478379398584","","59","","323","6205","327","minimize","899","60","1342","1","656","0.293595","0.005","0.084","997","2053553141","1","1","0","1342","3147","makespan_reverse-cp2025","1397","121","0.0","0.63","","74","0.006","0.0","2818","1073","1","0"
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t016-02.dzn","OPTIMAL_SOLUTION","3.7745185180101544","","316","","1426","9141965","1435","minimize","7651","7734","3262","1","8450","0.953269","1.142","0.872","9455","-123618063","1","951","0","3262","20891","makespan_reverse-cp2025","16473","726","0.0","16.02","","423","1.152","0.0","19454","10511","951","6522"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t014-04.dzn","OPTIMAL_SOLUTION","4.474772088928148","2818","","1830","11259","","","minimize","","1","2818","","2882","3.08656","","","19279","","1","","0","2818","","makespan_reverse-cp2025","","","","","","8955","3.9454","","","2479","",""
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t021-02.dzn","OPTIMAL_SOLUTION","6.15833878912963","","570","","2433","10639218","2448","minimize","17222","4161","4089","1","21882","1.81467","1.119","1.793","23364","-1731749741","1","1435","0","4089","46416","makespan_reverse-cp2025","42708","1331","0.0","16.02","","763","1.12","0.0","43966","25508","1435","2240"
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t015-06.dzn","SATISFIED","301.3578449920751","","263","","1219","1560433338","1226","minimize","5962","542744","2889","3","6214","0.796413","1.296","0.651","7118","-1228316081","3","507812","0","2889","96080","makespan_reverse-cp2025","12122","605","0.0","2.11","","355","299.195","0.0","94852","7962","507812","34544"
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t020-01.dzn","OPTIMAL_SOLUTION","22.062825916102156","3933","","","2180","8315301","","minimize","6050","","3933","","1890","0.880089","","","4431","","1","14459","0","3933","","makespan_reverse-cp2025","","2420","","","","1890","14.2604","","2491","5162","",""
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t014-05.dzn","OPTIMAL_SOLUTION","3.1391421798616648","2899","","","1003","36778","","minimize","2420","","2899","","756","0.514754","","","2066","","1","60","0","2899","","makespan_reverse-cp2025","","968","","","","756","0.46781","","357","2174","",""
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t011-02.dzn","OPTIMAL_SOLUTION","2.5759804549161345","2315","","1220","6630","","","minimize","","1","2315","","2050","1.74482","","","11446","","1","","0","2315","","makespan_reverse-cp2025","","","","","","5098","2.1728","","","1725","",""
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t014-04.dzn","OPTIMAL_SOLUTION","2.282113305060193","","320","","1355","47374","1363","minimize","7271","325","2818","1","7690","0.895098","0.02","0.642","8546","1123377147","1","4","0","2818","17221","makespan_reverse-cp2025","14893","726","0.0","2.11","","418","0.02","0.0","15856","9690","4","2"
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t003-03.dzn","OPTIMAL_SOLUTION","0.7007228930015117","609","","","423","","","minimize","1673","9","609","","1201","0.290893","","0.04","1293","","1","5","0","609","444","makespan_reverse-cp2025","1326","242","","","","","0.05","15.0","","1709","",""
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t009-05.dzn","OPTIMAL_SOLUTION","1.3644400797784328","","207","","915","630354","922","minimize","4304","882","1657","2","4040","0.583671","0.079","0.255","4639","39893074","1","116","0","1657","14360","makespan_reverse-cp2025","7800","484","0.0","1.41","","278","0.079","0.0","13436","5382","116","545"
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t010-04.dzn","OPTIMAL_SOLUTION","1.1874669310636818","","165","","749","142312","754","minimize","3051","250","1854","1","2676","0.515175","0.024","0.237","3250","2144789085","1","75","0","1854","13096","makespan_reverse-cp2025","5234","363","0.0","0.63","","213","0.024","0.0","12340","3736","75","11"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t001-05.dzn","OPTIMAL_SOLUTION","0.5768601750023663","","50","","190","1382","192","minimize","778","50","136","1","414","0.233108","0.006","0.059","486","1447339854","1","0","0","136","59521","makespan_reverse-cp2025","704","121","0.0","0.08","","68","0.006","0.0","59327","719","0","0"
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t020-02.dzn","SATISFIED","302.5889820361044","","","","2194","","","minimize","14455","","4280","","17490","1.58057","","","18791","","1","","0","","","makespan_reverse-cp2025","","1210","","","","695","","","","20771","",""
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t003-04.dzn","OPTIMAL_SOLUTION","0.7555887601338327","","104","","434","6268","439","minimize","1678","105","800","1","1072","0.320561","0.01","0.104","1323","475118239","1","1","0","800","40448","makespan_reverse-cp2025","1988","242","0.0","0.94","","136","0.011","0.0","40007","1720","1","0"
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t007-06.dzn","OPTIMAL_SOLUTION","0.7053686049766839","","61","","346","5919","348","minimize","954","64","1424","1","766","0.307737","0.009","0.082","1153","1338093031","1","2","0","1424","9901","makespan_reverse-cp2025","1660","121","0.0","2.11","","72","0.009","0.0","9551","1195","2","2"
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t030-03.dzn","UNKNOWN","304.93475550506264","","","","4168","","","minimize","40874","","","","58908","4.20199","","","61063","","0","","0","","","makespan_reverse-cp2025","","2420","","","","1375","","","","65279","",""
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t012-04.dzn","OPTIMAL_SOLUTION","1.1081101428717375","","117","","643","168847","647","minimize","2115","252","2445","2","1946","0.447846","0.031","0.24","2628","1215169074","1","101","0","2445","11399","makespan_reverse-cp2025","4015","242","0.0","3.16","","151","0.031","0.0","10750","2779","101","48"
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t003-06.dzn","OPTIMAL_SOLUTION","1.038624731823802","","59","","257","2890","262","minimize","846","59","683","1","550","0.269329","0.013","0.375","758","1379110321","1","0","0","683","391394","makespan_reverse-cp2025","1078","121","0.0","0.08","","71","0.014","0.0","391130","910","0","0"
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t014-06.dzn","OPTIMAL_SOLUTION","4.485307278111577","2919","","","1162","","","minimize","5735","3215","2919","","6113","0.729685","","0.32","6557","","3","1499","0","2919","1298","makespan_reverse-cp2025","5182","605","","","","","2.65","156.0","","7472","",""
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t011-04.dzn","OPTIMAL_SOLUTION","1.698031920939684","2204","","","955","","","minimize","4430","571","2204","","4571","0.5546","","0.19","4986","","1","275","0","2204","1081","makespan_reverse-cp2025","4067","484","","","","","0.33","93.0","","5677","",""
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t030-02.dzn","OPTIMAL_SOLUTION","55.07125012297183","","1004","","4154","238882332","4179","minimize","41228","46527","6259","13","59616","4.27299","5.034","5.834","61741","-464551835","2","35545","0","6259","154242","makespan_reverse-cp2025","116871","2420","0.0","36.04","","1376","41.123","0.0","150061","65980","35545","9105"
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t013-03.dzn","OPTIMAL_SOLUTION","3.945909157861024","","846","","819","5295931","824","minimize","3201","7389","2721","14","2976","0.563697","2.434","0.353","3697","-149269535","9","740","0","2721","371898","makespan_reverse-cp2025","5904","363","0.0","7.12","","220","2.439","0.0","371072","4105","740","3987"
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t001-01.dzn","OPTIMAL_SOLUTION","0.4902502070181072","350","","","17","1","","minimize","","","350","","","0.168192","","","44","","1","0","0","350","","makespan_reverse-cp2025","","","","","","","0.020805","","0","14","",""
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t013-05.dzn","OPTIMAL_SOLUTION","2.0581592861562967","","259","","1189","1037204","1196","minimize","5836","1027","2541","1","5962","0.763126","0.111","0.551","6804","1803176874","1","199","0","2541","17124","makespan_reverse-cp2025","11632","605","0.0","7.12","","349","0.112","0.0","15926","7676","199","605"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t003-03.dzn","OPTIMAL_SOLUTION","1.1155838519334793","609","","610","2193","","","minimize","","0","609","","872","0.686842","","","4116","","1","","0","609","","makespan_reverse-cp2025","","","","","","1427","0.7842","","","799","",""
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t015-01.dzn","OPTIMAL_SOLUTION","2.1263756959233433","","267","","1207","606392","1214","minimize","5964","739","2556","1","6218","0.782244","0.071","0.607","7092","1060682271","1","108","0","2556","15203","makespan_reverse-cp2025","12106","605","0.0","0.94","","355","0.072","0.0","13987","7954","108","366"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t002-05.dzn","OPTIMAL_SOLUTION","0.5076848580501974","","3","","33","203","35","minimize","2","3","328","1","4","0.195846","0.004","0.023","73","890197475","1","0","0","328","25054","makespan_reverse-cp2025","67","","0.0","0.05","","","0.004","0.0","25017","30","0","0"
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t022-02.dzn","UNKNOWN","302.88320298399776","","","","2609","","","minimize","19759","","","","25814","2.12655","","","27335","","0","","0","","","makespan_reverse-cp2025","","1452","","","","832","","","","29736","",""
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t001-03.dzn","OPTIMAL_SOLUTION","0.4463820268865675","","1","","17","52","19","minimize","","1","295","1","","0.183593","0.001","0.01","36","-1839834047","1","0","0","295","9288","makespan_reverse-cp2025","31","","0.0","0.04","","","0.001","0.0","9267","14","0","0"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t030-01.dzn","SATISFIED","304.6447866449598","6104","","6100","69049","","","minimize","","997","6117","","8894","19.9526","","","112078","","16","","0","6117","","makespan_reverse-cp2025","","","","","104","61358","301.9409","","","7849","",""
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t022-02.dzn","SATISFIED","302.9195619369857","","","","2609","","","minimize","19759","","4488","","25814","2.06433","","","27335","","1","","0","","","makespan_reverse-cp2025","","1452","","","","832","","","","29736","",""
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t003-05.dzn","UNKNOWN","0.5112580768764019","0","","","49","0","","minimize","","","","","","0.187323","","","121","","0","0","0","0","","makespan_reverse-cp2025","","","","","","","0.003493","","0","42","",""
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t018-03.dzn","OPTIMAL_SOLUTION","7.800537250004709","3196","","","1977","269196","","minimize","5445","","3196","","1701","0.8101","","","4021","","1","698","0","3196","","makespan_reverse-cp2025","","2178","","","","1701","1.19036","","811","4650","",""
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t011-01.dzn","OPTIMAL_SOLUTION","1.4636980958748609","","158","","777","1660538","783","minimize","3109","2638","2215","4","2792","0.519879","0.178","0.311","3424","1503006644","1","803","0","2215","19523","makespan_reverse-cp2025","5487","363","0.0","0.63","","217","0.178","0.0","18738","3882","803","1653"
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t025-03.dzn","OPTIMAL_SOLUTION","10.703350989846513","","764","","3185","22396296","3204","minimize","26867","5628","5161","1","36604","2.74775","2.565","3.086","38346","-611418635","1","4039","0","5161","105712","makespan_reverse-cp2025","71552","1815","0.0","24.03","","1035","2.574","0.0","102506","41440","4039","1052"
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t012-01.dzn","OPTIMAL_SOLUTION","1.527467996114865","","212","","997","110493","1003","minimize","4486","261","2275","1","4404","0.636702","0.022","0.368","5172","-458256967","1","42","0","2275","13141","makespan_reverse-cp2025","8651","484","0.0","3.16","","281","0.022","0.0","12136","5813","42","7"
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t002-01.dzn","OPTIMAL_SOLUTION","0.8557076819706708","","55","","236","2461","239","minimize","817","55","479","1","492","0.254282","0.01","0.243","654","1689139176","1","0","0","479","267555","makespan_reverse-cp2025","939","121","0.0","0.28","","68","0.011","0.0","267314","829","0","0"
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t001-03.dzn","OPTIMAL_SOLUTION","0.4406698748935014","","1","","17","52","19","minimize","","1","295","1","","0.178829","0.002","0.01","36","-1329651379","1","0","0","295","9288","makespan_reverse-cp2025","31","","0.0","0.04","","","0.002","0.0","9267","14","0","0"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-03.dzn","OPTIMAL_SOLUTION","0.8870971910655499","969","","305","1287","","","minimize","","1","969","","599","0.517358","","","2256","","5","","0","969","","makespan_reverse-cp2025","","","","","","904","0.5726","","","474","",""
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t019-03.dzn","OPTIMAL_SOLUTION","15.532059371937066","4102","","","1989","4876683","","minimize","5445","","4102","","1701","0.820559","","","4044","","25","6880","0","4102","","makespan_reverse-cp2025","","2178","","","","1701","7.91645","","321","4662","",""
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t009-02.dzn","OPTIMAL_SOLUTION","2.4403513569850475","1654","","","712","","","minimize","3130","2115","1654","","3045","0.482608","","0.13","3342","","3","1000","0","1654","804","makespan_reverse-cp2025","2842","363","","","","","1.32","61.0","","3872","",""
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t008-02.dzn","OPTIMAL_SOLUTION","0.7426367059815675","","63","","373","23245","376","minimize","935","84","1647","1","728","0.314379","0.01","0.098","1174","1442860739","1","21","0","1647","9159","makespan_reverse-cp2025","1616","121","0.0","0.19","","77","0.01","0.0","8781","1186","21","0"
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t013-03.dzn","OPTIMAL_SOLUTION","1.4801673931069672","","165","","819","549540","824","minimize","3201","560","2721","3","2976","0.57411","0.073","0.352","3697","-67903442","1","340","0","2721","11264","makespan_reverse-cp2025","5904","363","0.0","4.75","","220","0.074","0.0","10438","4105","340","37"
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t019-06.dzn","SATISFIED","302.30560424691066","","","","2002","","","minimize","12901","","4132","","15524","1.45103","","","16756","","1","","0","","","makespan_reverse-cp2025","","1089","","","","628","","","","18507","",""
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t040-02.dzn","SATISFIED","308.10796980094165","","","","6174","","","minimize","79180","","8945","","124100","8.14215","","","127189","","2","","0","","","makespan_reverse-cp2025","","3630","","","","2055","","","","133593","",""
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t016-02.dzn","OPTIMAL_SOLUTION","2.8383091141004115","","318","","1426","1353130","1435","minimize","7651","854","3262","1","8450","0.993849","0.156","0.874","9455","-906207335","1","476","0","3262","21459","makespan_reverse-cp2025","16473","726","0.0","16.02","","423","0.173","0.0","20022","10511","476","115"
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t025-01.dzn","OPTIMAL_SOLUTION","16.12386275990866","5065","","","3162","367840","","minimize","9075","","5065","","2835","1.24091","","","6399","","1","1292","0","5065","","makespan_reverse-cp2025","","3630","","","","2835","1.9202","","1358","7646","",""
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t004-03.dzn","OPTIMAL_SOLUTION","2.252546112984419","","104","","449","38982","848","minimize","1699","147","927","1","1114","0.329169","0.176","1.239","1393","314677661","1","43","0","927","834244","makespan_reverse-cp2025","2096","242","0.0","0.63","","136","0.179","0.0","833394","1772","43","0"
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t010-02.dzn","OPTIMAL_SOLUTION","1.0459354938939214","","115","","582","128724","585","minimize","2052","223","2114","2","1820","0.453461","0.023","0.19","2373","1713954004","1","100","0","2114","17070","makespan_reverse-cp2025","3687","242","0.0","0.94","","145","0.023","0.0","16483","2595","100","6"
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t010-05.dzn","OPTIMAL_SOLUTION","2.2934554470703006","2151","","","930","4837","","minimize","2420","","2151","","756","0.454218","","","1916","","1","0","0","2151","","makespan_reverse-cp2025","","968","","","","756","0.364182","","20","2102","",""
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t012-03.dzn","OPTIMAL_SOLUTION","4.304408858064562","","262","","1142","17277443","1151","minimize","5617","18502","2387","7","5524","0.71346","2.531","0.488","6266","-723509148","1","3344","0","2387","33991","makespan_reverse-cp2025","10647","605","0.0","16.02","","353","2.532","0.0","32838","7210","3344","14853"
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t004-01.dzn","OPTIMAL_SOLUTION","0.6163048308808357","","56","","260","2736","264","minimize","848","58","786","1","554","0.273387","0.007","0.048","765","765219008","1","1","0","786","3243","makespan_reverse-cp2025","1096","121","0.0","0.63","","72","0.007","0.0","2977","919","1","2"
