configuration,problem,model,data_file,status,time,trailMem,nogoods,eliminatedLinearConstraints,flatBoolConstraints,backjumps,flatBoolVars,flatIntVars,objectiveBound,initTime,propagations,flatIntConstraints,method,peakDepth,failures,run,baseMem,boolVariables,eliminatedImplications,nSolutions,flatTime,openNodes,paths,intVars,peakMem,evaluatedHalfReifiedConstraints,randomSeed,solver_objective,solveTime,propagators,restarts,evaluatedReifiedConstraints,variables,nodes
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t013-05.dzn,SATISFIED,2.3382169760297984,7.12,54.0,,5919.0,13.0,7109,1681,,0.549,146369.0,6608,satisfy,253.0,54.0,results_sat_all,0.0,18756.0,780.0,1,0.936764,,0,1688.0,0.0,624.0,1554750611.0,,0.057,10639.0,0.0,5253.0,20446.0,321.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t013-06.dzn,SATISFIED,2.1924783069407567,1.41,140.0,,4546.0,13.0,5370,1400,,0.523,230947.0,5012,satisfy,207.0,140.0,results_sat_all,0.0,15440.0,624.0,1,0.844921,,0,1405.0,0.0,504.0,-321054925.0,,0.054,7829.0,1.0,3824.0,16847.0,375.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t014-04.dzn,SATISFIED,2.684545757016167,3.16,1.0,,7518.0,0.0,9325,1982,,0.649,41607.0,8694,satisfy,315.0,1.0,results_sat_all,0.0,24244.0,936.0,1,1.13456,,0,1992.0,0.0,747.0,1420893754.0,,0.038,14368.0,0.0,7134.0,26238.0,317.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t014-05.dzn,SATISFIED,2.359018203918822,0.94,1.0,,4611.0,11.0,5525,1420,,0.483,30061.0,5180,satisfy,216.0,1.0,results_sat_all,0.0,12789.0,624.0,1,1.043779,,0,1425.0,0.0,507.0,303969390.0,,0.03,8104.0,0.0,3954.0,14216.0,229.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t014-06.dzn,SATISFIED,2.4740302769932896,10.68,6.0,,5925.0,4.0,7146,1701,,0.613,44494.0,6658,satisfy,261.0,6.0,results_sat_all,0.0,15530.0,780.0,1,0.979168,,0,1708.0,0.0,627.0,388314474.0,,0.037,10674.0,0.0,5265.0,17240.0,272.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t015-04.dzn,SATISFIED,4.653532451950014,4.75,8156.0,,6010.0,12.0,7341,1721,,0.716,15357609.0,6866,satisfy,260.0,8156.0,results_sat_all,0.0,52158.0,780.0,1,0.995966,,0,1727.0,0.0,630.0,732233054.0,,2.033,11025.0,8.0,5435.0,53887.0,8429.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t015-05.dzn,SATISFIED,2.775507643003948,3.16,546.0,,6264.0,36.0,7849,1721,,0.73,1351248.0,7374,satisfy,259.0,546.0,results_sat_all,0.0,18676.0,780.0,1,1.00652,,0,1726.0,0.0,630.0,-1693454600.0,,0.156,12041.0,2.0,5943.0,20404.0,842.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t015-06.dzn,SATISFIED,3.27876892790664,3.16,4107.0,,6112.0,0.0,7545,1721,,0.646,7847717.0,7070,satisfy,254.0,4107.0,results_sat_all,0.0,37161.0,780.0,1,1.024659,,0,1726.0,0.0,630.0,-1466353833.0,,0.775,11433.0,6.0,5639.0,38889.0,4365.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t016-04.dzn,SATISFIED,6.714883693028241,4.75,13881.0,,7516.0,351.0,9371,2022,,0.794,29290571.0,8766,satisfy,303.0,13881.0,results_sat_all,0.0,104281.0,936.0,1,1.20882,,0,2029.0,0.0,753.0,-738520294.0,,3.722,14374.0,9.0,7130.0,106312.0,14542.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t016-05.dzn,SATISFIED,4.057425860897638,10.68,172.0,,10614.0,34.0,13555,2586,,1.2,528513.0,12667,satisfy,411.0,172.0,results_sat_all,0.0,25781.0,1248.0,1,1.42006,,0,2594.0,0.0,993.0,-1450724252.0,,0.104,21422.0,1.0,10692.0,28377.0,629.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t016-06.dzn,SATISFIED,3.3458959370618686,2.11,1227.0,,7516.0,48.0,9371,2022,,0.815,2806723.0,8766,satisfy,302.0,1227.0,results_sat_all,0.0,28754.0,936.0,1,1.2154,,0,2029.0,0.0,753.0,1330485815.0,,0.302,14374.0,4.0,7130.0,30785.0,1588.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t017-04.dzn,SATISFIED,4.232636046945117,4.75,305.0,,10730.0,120.0,13810,2604,,1.263,959865.0,12932,satisfy,410.0,305.0,results_sat_all,0.0,33937.0,1248.0,1,1.5591,,0,2614.0,0.0,996.0,1812202146.0,,0.172,21881.0,2.0,10924.0,36553.0,883.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t017-05.dzn,SATISFIED,5.142120595090091,3.16,5376.0,,9142.0,6.0,11641,2323,,1.126,13489014.0,10906,satisfy,357.0,5376.0,results_sat_all,0.0,44817.0,1092.0,1,1.35602,,0,2331.0,0.0,876.0,-1407632560.0,,1.528,18203.0,7.0,9065.0,47150.0,5740.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t017-06.dzn,SATISFIED,3.823655282962136,1.41,877.0,,9228.0,85.0,11813,2323,,1.08,2457399.0,11078,satisfy,355.0,877.0,results_sat_all,0.0,42317.0,1092.0,1,1.30714,,0,2331.0,0.0,876.0,-553046371.0,,0.331,18547.0,3.0,9237.0,44650.0,1357.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t018-04.dzn,SATISFIED,4.611429879907519,3.16,268.0,,11045.0,68.0,14465,2624,,1.436,868718.0,13600,satisfy,408.0,268.0,results_sat_all,0.0,33626.0,1248.0,1,1.54993,,0,2632.0,0.0,999.0,-1930485822.0,,0.15,23140.0,1.0,11554.0,36260.0,766.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t018-05.dzn,SATISFIED,6.550676336046308,7.12,5844.0,,12790.0,308.0,17955,2624,,1.285,22758412.0,17090,satisfy,405.0,5844.0,results_sat_all,0.0,77725.0,1248.0,1,1.7109,,0,2633.0,0.0,999.0,918680586.0,,2.267,30120.0,7.0,15044.0,80360.0,6558.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t018-06.dzn,SATISFIED,9.70733966201078,3.16,17109.0,,11540.0,2439.0,15455,2624,,1.188,50720974.0,14590,satisfy,401.0,17109.0,results_sat_all,0.0,109729.0,1248.0,1,1.5363,,0,2633.0,0.0,999.0,-39057141.0,,5.766,25120.0,10.0,12544.0,112364.0,19971.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t019-04.dzn,SATISFIED,4.595383499050513,24.03,347.0,,12674.0,96.0,16741,2925,,1.33,1246265.0,15746,satisfy,453.0,347.0,results_sat_all,0.0,38361.0,1404.0,1,1.69182,,0,2936.0,0.0,1122.0,574460142.0,,0.25,26981.0,2.0,13495.0,41299.0,947.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t019-05.dzn,SATISFIED,5.118080809013918,16.02,1177.0,,12687.0,81.0,16767,2925,,1.613,3601287.0,15772,satisfy,455.0,1177.0,results_sat_all,0.0,42338.0,1404.0,1,1.70049,,0,2936.0,0.0,1122.0,2011400674.0,,0.436,27033.0,4.0,13521.0,45276.0,1748.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t019-06.dzn,SATISFIED,19.9961783119943,1.41,37242.0,,13148.0,3819.0,17689,2925,,1.605,127137421.0,16694,satisfy,460.0,37242.0,results_sat_all,0.0,200169.0,1404.0,1,1.82325,,0,2934.0,0.0,1122.0,195746337.0,,14.966,28877.0,11.0,14443.0,203105.0,41546.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t001-04.dzn,SATISFIED,0.9921361360466108,0.28,0.0,,778.0,0.0,719,190,,0.106,1370.0,486,satisfy,49.0,0.0,results_sat_all,0.0,84716.0,121.0,1,0.352781,,0,191.0,0.0,68.0,853177843.0,,0.013,704.0,0.0,414.0,84909.0,50.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t001-05.dzn,SATISFIED,0.9865208310075104,0.08,0.0,,778.0,0.0,719,190,,0.079,1382.0,486,satisfy,49.0,0.0,results_sat_all,0.0,59324.0,121.0,1,0.339232,,0,191.0,0.0,68.0,1649376124.0,,0.012,704.0,0.0,414.0,59517.0,50.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t001-06.dzn,SATISFIED,0.7749678540276363,0.04,0.0,,,0.0,14,17,,0.016,52.0,36,satisfy,0.0,0.0,results_sat_all,0.0,8819.0,,1,0.290539,,0,19.0,0.0,,-2048154195.0,,0.006,31.0,0.0,,8840.0,1.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t002-04.dzn,SATISFIED,0.8266055940184742,0.05,0.0,,,0.0,28,32,,0.037,139.0,67,satisfy,1.0,0.0,results_sat_all,0.0,28379.0,,1,0.30501,,0,37.0,0.0,,495499181.0,,0.009,56.0,0.0,,28418.0,2.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t002-05.dzn,SATISFIED,0.8520637679612264,0.05,0.0,,3.0,0.0,36,35,,0.035,223.0,79,satisfy,2.0,0.0,results_sat_all,0.0,26279.0,,1,0.310395,,0,37.0,0.0,,-921034529.0,,0.009,75.0,0.0,6.0,26318.0,3.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t002-06.dzn,SATISFIED,1.718696188996546,3.16,3.0,,1763.0,0.0,1728,469,,0.619,7290.0,1346,satisfy,100.0,3.0,results_sat_all,0.0,541732.0,272.0,1,0.423299,,0,470.0,0.0,180.0,1080932138.0,,0.027,2023.0,0.0,1094.0,542204.0,104.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t003-04.dzn,SATISFIED,2.1703810520702973,0.94,1.0,,1642.0,0.0,1605,423,,0.861,5172.0,1185,satisfy,101.0,1.0,results_sat_all,0.0,715415.0,247.0,1,0.427431,,0,426.0,0.0,147.0,709321842.0,,0.031,1756.0,0.0,973.0,715843.0,103.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t003-05.dzn,SATISFIED,0.9131174499634652,0.08,0.0,,5.0,0.0,56,53,,0.082,357.0,120,satisfy,3.0,0.0,results_sat_all,0.0,70822.0,,1,0.313204,,0,58.0,0.0,,1711555380.0,,0.01,114.0,0.0,10.0,70882.0,4.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t003-06.dzn,SATISFIED,1.3459517620503902,0.08,0.0,,828.0,0.0,811,253,,0.372,2042.0,639,satisfy,55.0,0.0,results_sat_all,0.0,323069.0,131.0,1,0.357479,,0,257.0,0.0,82.0,-1750585532.0,,0.017,883.0,0.0,467.0,323328.0,56.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t004-04.dzn,SATISFIED,1.4584454380674288,0.94,0.0,,830.0,0.0,833,274,,0.44,2219.0,685,satisfy,57.0,0.0,results_sat_all,0.0,374637.0,131.0,1,0.390884,,0,277.0,0.0,82.0,-1625184240.0,,0.02,933.0,0.0,471.0,374916.0,58.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t004-05.dzn,SATISFIED,1.3742829168913886,0.42,0.0,,828.0,0.0,850,263,,0.373,2181.0,691,satisfy,56.0,0.0,results_sat_all,0.0,323568.0,126.0,1,0.376576,,0,267.0,0.0,85.0,309020586.0,,0.018,958.0,0.0,487.0,323837.0,57.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t004-06.dzn,SATISFIED,2.0859001739881933,2.11,0.0,,1862.0,0.0,1959,508,,0.883,5969.0,1617,satisfy,104.0,0.0,results_sat_all,0.0,760424.0,272.0,1,0.458294,,0,513.0,0.0,183.0,1860795094.0,,0.028,2475.0,0.0,1292.0,760939.0,105.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t005-04.dzn,SATISFIED,1.0804208740592005,0.63,0.0,,12.0,0.0,115,95,,0.168,823.0,216,satisfy,8.0,0.0,results_sat_all,0.0,114932.0,,1,0.344537,,0,153.0,0.0,3.0,1408034306.0,,0.012,217.0,0.0,24.0,115087.0,9.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t005-05.dzn,SATISFIED,2.571045764023438,0.94,0.0,,1702.0,0.0,1757,463,,1.398,5271.0,1385,satisfy,104.0,0.0,results_sat_all,0.0,809159.0,247.0,1,0.43974,,0,855.0,0.0,147.0,2116607759.0,,0.029,2064.0,0.0,1093.0,810016.0,105.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t005-06.dzn,SATISFIED,1.0719029699685052,0.19,0.0,,11.0,0.0,100,93,,0.2,643.0,215,satisfy,4.0,0.0,results_sat_all,0.0,157811.0,,1,0.322324,,0,124.0,0.0,,317053706.0,,0.013,210.0,0.0,22.0,157937.0,5.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t006-04.dzn,SATISFIED,1.148331040982157,0.42,0.0,,938.0,0.0,1004,408,,0.084,3486.0,965,satisfy,56.0,0.0,results_sat_all,0.0,9397.0,156.0,1,0.422404,,0,413.0,0.0,129.0,-384466688.0,,0.014,1274.0,0.0,559.0,9812.0,57.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t006-05.dzn,SATISFIED,1.1823342529824004,0.12,16.0,,949.0,5.0,1032,413,,0.086,7367.0,998,satisfy,55.0,16.0,results_sat_all,0.0,7145.0,156.0,1,0.452147,,0,419.0,0.0,129.0,1569329943.0,,0.015,1330.0,0.0,581.0,7566.0,77.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t006-06.dzn,SATISFIED,1.060763371991925,0.63,0.0,,958.0,0.0,1056,405,,0.066,3480.0,1003,satisfy,58.0,0.0,results_sat_all,0.0,10158.0,156.0,1,0.460347,,0,412.0,0.0,135.0,-2096802608.0,,0.015,1349.0,0.0,599.0,10572.0,59.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t007-04.dzn,SATISFIED,1.4748248680261895,4.75,2.0,,3024.0,0.0,3192,987,,0.184,14531.0,2869,satisfy,156.0,2.0,results_sat_all,0.0,14070.0,468.0,1,0.658022,,0,997.0,0.0,375.0,-949157282.0,,0.025,4254.0,0.0,2097.0,15069.0,159.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t007-05.dzn,SATISFIED,1.0883639079984275,0.94,41.0,,953.0,1.0,1101,410,,0.094,40586.0,1067,satisfy,57.0,41.0,results_sat_all,0.0,13628.0,146.0,1,0.453222,,0,414.0,0.0,118.0,-677117842.0,,0.022,1460.0,0.0,636.0,14044.0,100.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t007-06.dzn,SATISFIED,1.1477617080090567,2.11,0.0,,960.0,0.0,1071,439,,0.091,3779.0,1067,satisfy,57.0,0.0,results_sat_all,0.0,14617.0,156.0,1,0.455302,,0,446.0,0.0,126.0,-1226704800.0,,0.014,1421.0,0.0,603.0,15065.0,58.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t008-04.dzn,SATISFIED,1.2765841690124944,2.11,1.0,,1947.0,0.0,2110,707,,0.117,8355.0,1935,satisfy,107.0,1.0,results_sat_all,0.0,10278.0,302.0,1,0.593918,,0,714.0,0.0,244.0,1182970058.0,,0.019,2759.0,0.0,1307.0,10994.0,109.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t008-05.dzn,SATISFIED,1.3754127280553805,0.94,3.0,,1949.0,0.0,2138,684,,0.157,10883.0,1933,satisfy,107.0,3.0,results_sat_all,0.0,5990.0,297.0,1,0.550019,,0,690.0,0.0,236.0,-9955567.0,,0.019,2780.0,0.0,1338.0,6682.0,111.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t008-06.dzn,SATISFIED,1.354225873015821,2.11,0.0,,2104.0,0.0,2382,738,,0.138,8734.0,2241,satisfy,109.0,0.0,results_sat_all,0.0,11239.0,312.0,1,0.611103,,0,746.0,0.0,252.0,1207363989.0,,0.021,3323.0,0.0,1574.0,11987.0,110.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t009-04.dzn,SATISFIED,1.8335936039220544,1.41,0.0,,4341.0,0.0,4868,1314,,0.306,18031.0,4441,satisfy,209.0,0.0,results_sat_all,0.0,17592.0,624.0,1,0.747666,,0,1324.0,0.0,498.0,-265365131.0,,0.026,6905.0,0.0,3414.0,18918.0,210.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t009-05.dzn,SATISFIED,1.718486960045993,2.11,6.0,,4477.0,0.0,5140,1314,,0.253,31124.0,4713,satisfy,201.0,6.0,results_sat_all,0.0,14028.0,624.0,1,0.775434,,0,1324.0,0.0,498.0,1260862842.0,,0.03,7449.0,0.0,3686.0,15354.0,208.0
chuffed_fixed_priorityrestart_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t009-06.dzn,SATISFIED,1.337994165951386,0.28,3.0,,2082.0,0.0,2354,756,,0.181,12750.0,2228,satisfy,107.0,3.0,results_sat_all,0.0,11178.0,312.0,1,0.57207,,0,761.0,0.0,252.0,240281846.0,,0.021,3263.0,0.0,1530.0,11941.0,111.0
chuffed_fixed_priorityrestart_col3,icaps21,../models/solve_sat.mzn:../models/pddl-print.mzn,icaps21/1TrainDestination.dzn,SATISFIED,0.957564210984856,0.01,0.0,,429.0,0.0,387,112,,0.015,638.0,259,satisfy,29.0,0.0,results_sat_all,0.0,3250.0,78.0,1,0.317848,,0,113.0,0.0,54.0,210289614.0,,0.01,341.0,0.0,202.0,3365.0,30.0
chuffed_fixed_priorityrestart_col3,icaps21,../models/solve_sat.mzn:../models/pddl-print.mzn,icaps21/1TrainNoStop.dzn,SATISFIED,0.8668327339692041,0.02,0.0,,758.0,0.0,689,190,,0.022,1260.0,466,satisfy,49.0,0.0,results_sat_all,0.0,7436.0,131.0,1,0.343719,,0,191.0,0.0,78.0,-1977739391.0,,0.011,654.0,0.0,384.0,7629.0,50.0
chuffed_fixed_priorityrestart_col3,icaps21,../models/solve_sat.mzn:../models/pddl-print.mzn,icaps21/1TrainOrigin.dzn,SATISFIED,0.8702798780286685,0.0,0.0,,,0.0,14,14,,0.008,46.0,30,satisfy,0.0,0.0,results_sat_all,0.0,266.0,,1,0.294815,,0,17.0,0.0,,425825221.0,,0.006,25.0,0.0,,285.0,1.0
chuffed_fixed_priorityrestart_col3,icaps21,../models/solve_sat.mzn:../models/pddl-print.mzn,icaps21/1TrainStop.dzn,SATISFIED,0.9802538759540766,0.02,0.0,,758.0,0.0,689,190,,0.023,1263.0,466,satisfy,49.0,0.0,results_sat_all,0.0,7832.0,131.0,1,0.339406,,0,191.0,0.0,78.0,1991578450.0,,0.012,654.0,0.0,384.0,8025.0,50.0
chuffed_fixed_priorityrestart_col3,icaps21,../models/solve_sat.mzn:../models/pddl-print.mzn,icaps21/2TrainStop.dzn,SATISFIED,0.971462151966989,0.04,1.0,,1563.0,0.0,1472,381,,0.051,3956.0,1027,satisfy,100.0,1.0,results_sat_all,0.0,24532.0,262.0,1,0.403457,,0,382.0,0.0,156.0,-128991894.0,,0.015,1496.0,0.0,862.0,24916.0,102.0
chuffed_fixed_priorityrestart_col3,icaps21,../models/solve_sat.mzn:../models/pddl-print.mzn,icaps21/3TrainStop.dzn,SATISFIED,1.1357864850433543,0.05,1.0,,2486.0,0.0,2491,573,,0.09,7560.0,1826,satisfy,151.0,1.0,results_sat_all,0.0,50303.0,393.0,1,0.463665,,0,574.0,0.0,234.0,1875736585.0,,0.021,2813.0,0.0,1576.0,50879.0,153.0
chuffed_fixed_priorityrestart_col3,icaps21,../models/solve_sat.mzn:../models/pddl-print.mzn,icaps21/3Trains_2Stop_1Destination.dzn,SATISFIED,1.0584178200224414,0.05,1.0,,2077.0,0.0,2029,499,,0.07,5791.0,1460,satisfy,131.0,1.0,results_sat_all,0.0,37804.0,340.0,1,0.436019,,0,502.0,0.0,210.0,-30125882.0,,0.019,2182.0,0.0,1234.0,38308.0,133.0
chuffed_fixed_priorityrestart_col3,icaps21,../models/solve_sat.mzn:../models/pddl-print.mzn,icaps21/4Trains_2Stop_1Origin_1Destination.dzn,SATISFIED,1.0665183479432017,0.05,1.0,,2101.0,0.0,2094,514,,0.09,6141.0,1539,satisfy,132.0,1.0,results_sat_all,0.0,54574.0,340.0,1,0.442828,,0,519.0,0.0,213.0,211191578.0,,0.02,2291.0,0.0,1282.0,55095.0,134.0
chuffed_fixed_priorityrestart_col3,icaps21,../models/solve_sat.mzn:../models/pddl-print.mzn,icaps21/5Trains.dzn,SATISFIED,3.1837758240289986,0.94,6.0,,2646.0,0.0,2810,609,,1.877,15534.0,2152,satisfy,150.0,6.0,results_sat_all,0.0,1071470.0,363.0,1,0.494839,,0,1157.0,0.0,207.0,394466855.0,,0.057,3408.0,0.0,1866.0,1072629.0,157.0
chuffed_fixed_priorityrestart_col3,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t010-01.dzn,SATISFIED,1.7000186609802768,0.42,74.0,,3082.0,18.0,3546,918,,0.326,77931.0,3165,satisfy,153.0,74.0,results_sat_all,0.0,8913.0,423.0,1,0.669009,,0,922.0,0.0,309.0,-1537310707.0,,0.034,4905.0,0.0,2435.0,9837.0,246.0
chuffed_fixed_priorityrestart_col3,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t010-02.dzn,SATISFIED,1.3720946689136326,0.94,2.0,,1965.0,4.0,2255,679,,0.182,10064.0,2056,satisfy,110.0,2.0,results_sat_all,0.0,9425.0,282.0,1,0.561196,,0,681.0,0.0,211.0,831410445.0,,0.021,3010.0,0.0,1444.0,10108.0,117.0
chuffed_fixed_priorityrestart_col3,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t010-03.dzn,SATISFIED,1.346983446041122,0.42,0.0,,1944.0,0.0,2215,681,,0.202,7745.0,2019,satisfy,113.0,0.0,results_sat_all,0.0,7388.0,282.0,1,0.555087,,0,684.0,0.0,211.0,-16251423.0,,0.021,2930.0,0.0,1402.0,8074.0,114.0
chuffed_fixed_priorityrestart_col3,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t011-01.dzn,SATISFIED,1.7367865350097418,0.63,574.0,,3058.0,61.0,3526,933,,0.301,742504.0,3147,satisfy,153.0,574.0,results_sat_all,0.0,16965.0,423.0,1,0.67835,,0,937.0,0.0,315.0,-2079591963.0,,0.102,4805.0,2.0,2387.0,17904.0,795.0
chuffed_fixed_priorityrestart_col3,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t011-02.dzn,SATISFIED,1.880648432997987,2.11,115.0,,4243.0,0.0,4950,1177,,0.387,180377.0,4401,satisfy,206.0,115.0,results_sat_all,0.0,11687.0,564.0,1,0.752376,,0,1181.0,0.0,410.0,357900991.0,,0.046,6997.0,1.0,3514.0,12870.0,333.0
chuffed_fixed_priorityrestart_col3,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t011-03.dzn,SATISFIED,1.646064978907816,1.41,2.0,,3107.0,0.0,3624,933,,0.268,15422.0,3245,satisfy,159.0,2.0,results_sat_all,0.0,9722.0,423.0,1,0.702112,,0,938.0,0.0,315.0,-1459744667.0,,0.027,5001.0,0.0,2485.0,10662.0,162.0
chuffed_fixed_priorityrestart_col3,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t012-01.dzn,SATISFIED,2.0098264130065218,3.16,4.0,,4334.0,0.0,5153,1193,,0.358,27509.0,4612,satisfy,206.0,4.0,results_sat_all,0.0,15872.0,564.0,1,0.834413,,0,1198.0,0.0,413.0,427065130.0,,0.032,7366.0,0.0,3696.0,17072.0,211.0
chuffed_fixed_priorityrestart_col3,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t012-02.dzn,SATISFIED,1.5180630800314248,0.94,8.0,,2002.0,1.0,2375,715,,0.253,10338.0,2198,satisfy,114.0,8.0,results_sat_all,0.0,7237.0,282.0,1,0.623362,,0,717.0,0.0,217.0,-2032809762.0,,0.025,3192.0,0.0,1518.0,7956.0,124.0
chuffed_fixed_priorityrestart_col3,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t012-03.dzn,SATISFIED,2.234167869901285,16.02,40.0,,5577.0,0.0,6704,1424,,0.492,87034.0,5960,satisfy,258.0,40.0,results_sat_all,0.0,14000.0,705.0,1,0.912486,,0,1432.0,0.0,517.0,-2083473937.0,,0.043,9719.0,0.0,4939.0,15434.0,299.0
chuffed_fixed_priorityrestart_col3,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t013-01.dzn,SATISFIED,2.7677978361025453,1.41,1948.0,,5662.0,266.0,6897,1442,,0.615,3782847.0,6164,satisfy,255.0,1948.0,results_sat_all,0.0,22951.0,705.0,1,0.905674,,0,1450.0,0.0,520.0,-1758186511.0,,0.379,10064.0,5.0,5109.0,24403.0,2503.0
